doc_title,word,sentiment.x,n,tf,idf,tf_idf,sentiment.y
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,neglect,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,rash,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,litigious,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,disturbed,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,abused,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,abused,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,indignity,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,protect,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,glory,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,fame,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,illustrious,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,heathen,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,obscure,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,protect,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,abused,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,patronize,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,orderly,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,fall,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,disabled,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,flourishing,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,neglected,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,mightily,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,disorder,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,distinguished,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,fall,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,peaceable,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,deadly,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,thrift,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,neglected,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,impaired,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,viper,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,fall,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,fine,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,encouragement,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,glorious,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,fortune,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,hard,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,weary,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,mightily,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,lamentably,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,cruelty,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,lamentable,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,lead,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,enmity,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,worse,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,worse,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,exceeding,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,hinder,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,prudent,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,perfection,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,scarcity,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,stranger,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,cure,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,fall,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,endearing,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,sufficient,positive,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,positive
Free Trade,valor,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,abundance,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,happily,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,blessing,positive,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,positive
Free Trade,disorder,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,vouchsafe,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,hinder,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,fame,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,shine,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,patience,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,grace,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,cruel,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,vouchsafe,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,modesty,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,pry,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,sharpest,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,blind,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,hang,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,glory,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,mists,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,obscured,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,glorious,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,renewed,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,complaints,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,censure,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,protection,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,happily,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,blessing,positive,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,positive
Free Trade,deficient,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,efficient,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,litigious,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,scant,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,misinformed,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,debt,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,excellent,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,encouragement,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,suffer,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,litigious,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,rash,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,litigious,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,pleas,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,pleas,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,pleas,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,inequality,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,excellent,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,eased,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,fall,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,hard,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,assurance,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,assurances,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,eased,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,ease,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,bias,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,variety,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,master,positive,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,positive
Free Trade,dispute,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,strange,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,warned,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,distract,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,safe,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,promise,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,breach,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,genuine,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,difficult,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,ignorant,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,negligent,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,reasonable,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,confident,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,abuses,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,triumph,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,forfeit,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,hurt,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,hurt,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,facilitate,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,suffer,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,encouraging,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,abuses,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,supreme,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,dignity,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,peculiar,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,debts,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,easing,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,debts,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,encouragement,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,graciously,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,pleased,positive,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,recommend,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,gracious,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,encouragement,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,remedy,positive,40,0.004996876951905059,0,0,positive
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,defect,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,scarce,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
